epoch,train_loss,train_acc,val_loss,val_acc
1,0.956954,0.642722,0.816186,0.810606
2,0.735710,0.807183,0.789044,0.757576
3,0.551633,0.839319,0.721237,0.727273
4,0.520594,0.843100,0.613281,0.833333
5,0.591403,0.843100,0.935261,0.636364
6,0.460843,0.844991,0.695447,0.719697
7,0.448373,0.854442,0.647241,0.893939
8,0.542611,0.880907,0.568500,0.863636
9,0.344057,0.913043,1.118239,0.462121
10,0.357619,0.909263,0.589968,0.901515
11,0.392057,0.856333,0.645980,0.689394
12,0.333666,0.888469,0.775514,0.606061
13,0.225988,0.926276,0.540608,0.916667
14,0.239871,0.933837,0.639803,0.848485
15,0.173372,0.954631,0.537987,0.893939
16,0.174048,0.960302,0.675375,0.856061
17,0.142573,0.956522,0.508989,0.886364
18,0.120494,0.967864,0.609466,0.916667
19,0.126170,0.969754,0.759134,0.924242
20,0.108096,0.965974,0.606634,0.909091
21,0.088210,0.967864,0.450565,0.939394
22,0.114748,0.973535,0.494237,0.893939
23,0.086065,0.977316,0.467292,0.939394
24,0.069335,0.984877,0.453985,0.916667
25,0.087321,0.982987,0.449026,0.916667
26,0.082631,0.981096,0.451204,0.924242
27,0.073982,0.981096,0.448480,0.924242
28,0.073133,0.988658,0.470820,0.931818
29,0.078677,0.982987,0.489402,0.931818
30,0.070190,0.990548,0.484095,0.924242
31,0.077867,0.981096,0.487264,0.924242
32,0.088529,0.982987,0.469315,0.909091
33,0.075791,0.992439,0.474003,0.909091
34,0.067027,0.986767,0.467635,0.916667
