epoch,train_loss,train_acc,val_loss,val_acc
1,1.230491,0.604915,3.362930,0.272727
2,0.732083,0.701323,0.830132,0.833333
3,0.623444,0.776938,0.565983,0.856061
4,0.583330,0.826087,0.824035,0.621212
5,0.481437,0.850662,0.653907,0.742424
6,0.484533,0.805293,1.034961,0.393939
7,0.385099,0.892250,0.933775,0.681818
8,0.404395,0.837429,0.783680,0.681818
9,0.270668,0.892250,0.540564,0.840909
10,0.291389,0.882798,0.584164,0.825758
11,0.184170,0.926276,0.820078,0.909091
12,0.291398,0.909263,0.568966,0.704545
13,0.326918,0.905482,0.589878,0.848485
14,0.253794,0.907372,0.592714,0.727273
15,0.160591,0.945180,0.492051,0.803030
16,0.177567,0.954631,0.916362,0.500000
17,0.200861,0.907372,2.222001,0.871212
18,0.216735,0.922495,0.740333,0.772727
19,0.133772,0.954631,2.306598,0.651515
20,0.203946,0.939509,0.932916,0.507576
21,0.199306,0.931947,1.248785,0.825758
22,0.410145,0.879017,0.791580,0.856061
23,0.318616,0.873346,1.380415,0.810606
24,0.143398,0.962193,0.664679,0.772727
25,0.175105,0.933837,0.550249,0.712121
26,0.185288,0.897921,1.315572,0.393939
27,0.101225,0.964083,0.882742,0.765152
28,0.056122,0.982987,0.907874,0.613636
29,0.050338,0.988658,0.709316,0.871212
30,0.057268,0.986767,0.577456,0.871212
