epoch,train_loss,train_acc,val_loss,val_acc
1,1.220250,0.311909,1.285308,0.727273
2,0.856923,0.644612,1.079167,0.750000
3,0.769114,0.737240,0.948309,0.810606
4,0.696234,0.750473,0.920499,0.818182
5,0.610576,0.793951,0.829186,0.840909
6,0.575216,0.820416,0.681267,0.886364
7,0.572046,0.827977,0.702471,0.871212
8,0.544216,0.867675,0.745028,0.856061
9,0.487980,0.858223,0.703344,0.825758
10,0.460954,0.854442,0.667412,0.840909
11,0.482223,0.854442,0.693243,0.840909
12,0.423531,0.879017,0.678914,0.856061
13,0.415293,0.856333,0.702692,0.787879
