epoch,train_loss,train_acc,val_loss,val_acc
1,1.149430,0.531191,1.397255,0.727273
2,0.910847,0.620038,1.230855,0.757576
3,0.799986,0.716446,1.001092,0.795455
4,0.661175,0.771267,0.853117,0.848485
5,0.630180,0.846881,0.685182,0.878788
6,0.584314,0.833648,0.696036,0.833333
7,0.542909,0.809074,0.786537,0.840909
8,0.518862,0.844991,0.732322,0.787879
9,0.505602,0.827977,0.661622,0.840909
10,0.462233,0.880907,0.591654,0.856061
11,0.447875,0.869565,0.652838,0.787879
12,0.457896,0.805293,0.702870,0.666667
13,0.398977,0.875236,0.587958,0.856061
14,0.408668,0.907372,0.576930,0.863636
15,0.413225,0.865784,0.702143,0.666667
16,0.373856,0.899811,0.562868,0.878788
17,0.345101,0.924386,0.590188,0.878788
18,0.314723,0.905482,0.717841,0.757576
19,0.356476,0.901701,0.578155,0.742424
20,0.323829,0.914934,0.517900,0.871212
21,0.285816,0.920605,0.518797,0.871212
22,0.288113,0.913043,0.546473,0.818182
23,0.293506,0.869565,0.515065,0.856061
24,0.247822,0.928166,0.558028,0.901515
25,0.249445,0.931947,0.551472,0.810606
26,0.244918,0.905482,0.437932,0.909091
27,0.235904,0.935728,0.455173,0.909091
28,0.200369,0.945180,0.508812,0.909091
29,0.193298,0.952741,0.487001,0.924242
30,0.234903,0.924386,0.559052,0.659091
31,0.251430,0.862004,0.507718,0.818182
32,0.227042,0.922495,0.482102,0.916667
33,0.204222,0.939509,0.463278,0.878788
34,0.171358,0.950851,0.487347,0.909091
35,0.186840,0.948960,0.571819,0.893939
36,0.156239,0.964083,0.441268,0.924242
37,0.157126,0.948960,0.421375,0.901515
38,0.186945,0.896030,0.585759,0.727273
39,0.205967,0.939509,0.529511,0.909091
40,0.147804,0.945180,0.507073,0.901515
41,0.191367,0.914934,0.498921,0.916667
42,0.173214,0.943289,0.436194,0.795455
43,0.145929,0.937618,0.897945,0.681818
44,0.148596,0.948960,0.471747,0.924242
45,0.137234,0.967864,0.490621,0.840909
46,0.115266,0.958412,0.455286,0.871212
47,0.131313,0.948960,0.590644,0.863636
48,0.136762,0.958412,0.522162,0.924242
49,0.114861,0.947070,0.523835,0.901515
50,0.119206,0.965974,0.344850,0.931818
