epoch,train_loss,train_acc,val_loss,val_acc
1,1.218320,0.514178,1.135419,0.727273
2,0.922151,0.525520,1.170638,0.757576
3,0.784383,0.756144,1.065252,0.787879
4,0.695799,0.758034,0.823602,0.863636
5,0.660589,0.750473,0.843019,0.863636
6,0.621985,0.795841,0.902540,0.795455
7,0.555848,0.837429,0.835733,0.765152
8,0.562204,0.839319,0.800737,0.696970
9,0.517448,0.833648,0.740401,0.833333
10,0.506611,0.869565,0.709896,0.878788
11,0.472044,0.880907,0.699067,0.886364
12,0.507937,0.863894,0.679790,0.856061
13,0.439986,0.869565,0.668853,0.825758
14,0.458864,0.865784,0.722947,0.750000
15,0.441209,0.854442,0.656869,0.856061
16,0.425065,0.888469,0.650441,0.840909
17,0.402020,0.890359,0.661567,0.871212
18,0.421420,0.886578,0.650912,0.871212
