epoch,train_loss,train_acc,val_loss,val_acc
1,1.164714,0.523629,1.266864,0.719697
2,0.879965,0.603025,1.192683,0.757576
3,0.813919,0.778828,0.975363,0.825758
4,0.716173,0.778828,0.841062,0.840909
5,0.646663,0.763705,0.782475,0.833333
6,0.602156,0.801512,0.822320,0.734848
7,0.557416,0.792060,0.699503,0.780303
8,0.498952,0.795841,0.621835,0.871212
9,0.486361,0.831758,0.593027,0.871212
10,0.454707,0.865784,0.577751,0.856061
11,0.455281,0.854442,0.700714,0.780303
12,0.440876,0.831758,0.673917,0.803030
13,0.409500,0.886578,0.572945,0.893939
14,0.386419,0.896030,0.580231,0.863636
15,0.408664,0.850662,0.590772,0.848485
16,0.366310,0.888469,0.598870,0.856061
17,0.388587,0.858223,0.594690,0.848485
18,0.352423,0.875236,0.585585,0.871212
19,0.322158,0.897921,0.569560,0.871212
20,0.354668,0.892250,0.588018,0.893939
