epoch,train_loss,train_acc,val_loss,val_acc
1,1.164714,0.523629,1.266864,0.719697
2,0.879965,0.603025,1.192683,0.757576
3,0.813919,0.778828,0.975363,0.825758
4,0.716173,0.778828,0.841062,0.840909
5,0.646663,0.763705,0.782475,0.833333
6,0.609003,0.795841,0.762168,0.795455
7,0.569180,0.795841,0.726223,0.772727
8,0.525250,0.801512,0.676090,0.825758
9,0.520885,0.801512,0.636403,0.871212
10,0.499979,0.848771,0.625910,0.878788
11,0.500383,0.844991,0.631827,0.863636
12,0.509408,0.848771,0.663803,0.810606
13,0.476872,0.856333,0.662061,0.825758
14,0.477689,0.856333,0.649103,0.810606
15,0.493356,0.835539,0.638144,0.840909
16,0.460421,0.862004,0.639983,0.856061
17,0.479384,0.843100,0.632565,0.863636
