epoch,train_loss,train_acc,val_loss,val_acc
1,0.945152,0.551985,1.241305,0.742424
2,0.629917,0.835539,1.358448,0.765152
3,0.556014,0.816635,0.744871,0.863636
4,0.480658,0.862004,0.659294,0.803030
5,0.399472,0.888469,0.590179,0.848485
6,0.368338,0.882798,0.617416,0.696970
7,0.295567,0.914934,0.538960,0.803030
8,0.262976,0.928166,0.523635,0.840909
9,0.229973,0.926276,0.499860,0.818182
10,0.220270,0.930057,0.448232,0.893939
11,0.223230,0.945180,0.513737,0.878788
12,0.223219,0.939509,0.601122,0.833333
13,0.221059,0.926276,0.544144,0.787879
14,0.189779,0.947070,0.511986,0.863636
15,0.153732,0.954631,0.495452,0.878788
16,0.174510,0.950851,0.464513,0.886364
17,0.135149,0.969754,0.458353,0.916667
18,0.128512,0.975425,0.533841,0.909091
19,0.116986,0.973535,0.480266,0.916667
20,0.112904,0.973535,0.454834,0.916667
21,0.114601,0.962193,0.522647,0.871212
22,0.097032,0.967864,0.501730,0.909091
23,0.091800,0.979206,0.487075,0.931818
24,0.092713,0.981096,0.458665,0.924242
25,0.079899,0.979206,0.460476,0.916667
26,0.081046,0.982987,0.483966,0.901515
27,0.075669,0.981096,0.475632,0.924242
28,0.077741,0.975425,0.470525,0.916667
29,0.074351,0.982987,0.467100,0.916667
30,0.069762,0.986767,0.472746,0.916667
