epoch,train_loss,train_acc,val_loss,val_acc
1,1.019202,0.599244,1.326449,0.765152
2,0.611280,0.786389,0.717187,0.856061
3,0.537229,0.827977,0.904163,0.719697
4,0.500870,0.848771,0.534528,0.825758
5,0.403451,0.877127,0.480808,0.878788
6,0.377252,0.865784,0.566904,0.856061
7,0.305205,0.945180,0.528372,0.893939
8,0.261584,0.914934,0.528789,0.901515
9,0.245412,0.947070,0.457605,0.878788
10,0.181948,0.952741,0.469988,0.924242
11,0.180077,0.956522,0.486578,0.916667
12,0.175075,0.947070,0.466674,0.909091
13,0.185750,0.964083,0.451731,0.909091
14,0.142411,0.956522,0.451367,0.916667
15,0.145453,0.960302,0.446654,0.924242
16,0.143936,0.971645,0.432094,0.916667
17,0.124170,0.982987,0.445362,0.924242
18,0.151295,0.975425,0.457943,0.924242
19,0.134316,0.975425,0.450660,0.916667
20,0.137761,0.973535,0.449790,0.924242
21,0.126354,0.969754,0.437288,0.924242
22,0.134943,0.964083,0.460332,0.924242
23,0.126697,0.977316,0.468506,0.916667
