epoch,train_loss,train_acc,val_loss,val_acc
1,1.165996,0.323251,1.330567,0.727273
2,0.872615,0.731569,1.325865,0.742424
3,0.749187,0.776938,0.981311,0.780303
4,0.682285,0.786389,0.824884,0.833333
5,0.619235,0.824197,0.790830,0.818182
6,0.569106,0.877127,0.752501,0.856061
7,0.528028,0.860113,0.671288,0.757576
8,0.492424,0.854442,0.648619,0.840909
9,0.441010,0.892250,0.628561,0.901515
10,0.466780,0.879017,0.625796,0.886364
11,0.450382,0.884688,0.605761,0.810606
12,0.446412,0.873346,0.584500,0.840909
13,0.457593,0.875236,0.628004,0.780303
14,0.405040,0.905482,0.560734,0.886364
15,0.368535,0.892250,0.546303,0.909091
16,0.336514,0.905482,0.536507,0.916667
17,0.349122,0.907372,0.540221,0.909091
18,0.371662,0.892250,0.556653,0.901515
19,0.340269,0.909263,0.524567,0.916667
20,0.324905,0.913043,0.530980,0.901515
21,0.327487,0.907372,0.542971,0.886364
22,0.298621,0.920605,0.532530,0.909091
23,0.298714,0.926276,0.521749,0.909091
