epoch,train_loss,train_acc,val_loss,val_acc
1,1.283587,0.457467,1.180227,0.727273
2,0.898131,0.582231,1.031722,0.803030
3,0.698181,0.729679,0.832101,0.825758
4,0.604255,0.799622,0.741987,0.803030
5,0.562415,0.824197,0.733971,0.863636
6,0.505019,0.871456,0.696189,0.863636
7,0.443533,0.869565,0.661453,0.856061
8,0.409882,0.907372,0.641287,0.856061
9,0.435385,0.862004,0.629807,0.856061
10,0.429898,0.882798,0.624631,0.848485
11,0.406418,0.879017,0.632684,0.848485
12,0.403879,0.865784,0.622149,0.863636
13,0.386073,0.888469,0.612186,0.856061
14,0.377102,0.865784,0.612235,0.856061
15,0.395139,0.886578,0.607795,0.856061
16,0.349757,0.867675,0.596854,0.863636
17,0.352236,0.879017,0.592815,0.856061
18,0.370220,0.882798,0.600380,0.856061
19,0.322945,0.905482,0.598028,0.863636
20,0.328119,0.892250,0.588582,0.863636
21,0.342042,0.892250,0.589427,0.856061
22,0.324386,0.896030,0.585036,0.856061
23,0.337242,0.897921,0.585061,0.863636
24,0.307615,0.911153,0.591042,0.871212
25,0.306082,0.922495,0.589282,0.863636
26,0.325154,0.907372,0.587806,0.863636
27,0.318136,0.901701,0.599449,0.878788
28,0.325134,0.924386,0.596343,0.878788
29,0.288716,0.916824,0.597076,0.878788
