epoch,train_loss,train_acc,val_loss,val_acc
1,1.337659,0.455577,2.083470,0.727273
2,0.742421,0.765595,1.547893,0.780303
3,0.606092,0.790170,1.116809,0.818182
4,0.561767,0.805293,0.723523,0.863636
5,0.479222,0.814745,0.856455,0.856061
6,0.402996,0.856333,0.666465,0.878788
7,0.372075,0.873346,0.589172,0.825758
8,0.367304,0.882798,0.633333,0.803030
9,0.330813,0.884688,0.648643,0.856061
10,0.280636,0.918715,0.610409,0.840909
11,0.307178,0.926276,0.563777,0.848485
12,0.276500,0.922495,0.585875,0.833333
13,0.262122,0.922495,0.575429,0.863636
14,0.246379,0.924386,0.574644,0.848485
15,0.247891,0.928166,0.580638,0.886364
16,0.235539,0.933837,0.571915,0.871212
17,0.253297,0.937618,0.594441,0.886364
18,0.238758,0.948960,0.591117,0.886364
