epoch,train_loss,train_acc,val_loss,val_acc
1,1.193741,0.599244,0.955403,0.787879
2,0.781141,0.754253,0.636908,0.772727
3,0.692632,0.805293,0.633096,0.810606
4,0.633229,0.786389,0.515302,0.863636
5,0.646902,0.827977,0.696246,0.734848
6,0.515064,0.827977,0.544350,0.893939
7,0.442199,0.882798,0.605771,0.901515
8,0.416639,0.880907,0.601262,0.863636
9,0.376467,0.882798,0.543091,0.840909
10,0.323295,0.905482,0.507289,0.901515
11,0.361229,0.899811,0.562426,0.863636
12,0.296464,0.899811,0.520633,0.916667
13,0.322335,0.922495,0.513184,0.916667
14,0.277175,0.943289,0.431435,0.916667
15,0.291431,0.933837,0.508722,0.886364
16,0.241499,0.933837,0.483997,0.924242
17,0.263958,0.939509,0.534150,0.886364
18,0.268988,0.933837,0.641602,0.893939
19,0.255732,0.926276,0.606013,0.901515
20,0.246607,0.916824,0.568783,0.893939
21,0.238505,0.931947,0.530836,0.893939
