epoch,train_loss,train_acc,val_loss,val_acc
1,1.218320,0.514178,1.135419,0.727273
2,0.922151,0.525520,1.170638,0.757576
3,0.784383,0.756144,1.065252,0.787879
4,0.695799,0.758034,0.823602,0.863636
5,0.660589,0.750473,0.843019,0.863636
6,0.621985,0.795841,0.902540,0.795455
7,0.560355,0.827977,0.816337,0.833333
8,0.565350,0.844991,0.773234,0.765152
9,0.544812,0.826087,0.741276,0.818182
10,0.528221,0.865784,0.715911,0.878788
11,0.490092,0.871456,0.702632,0.878788
12,0.533280,0.856333,0.687035,0.856061
13,0.472224,0.865784,0.672989,0.848485
14,0.490247,0.867675,0.699462,0.810606
15,0.480602,0.843100,0.679356,0.825758
16,0.476608,0.862004,0.676665,0.825758
17,0.456125,0.862004,0.679268,0.856061
18,0.472811,0.865784,0.669601,0.856061
19,0.460668,0.869565,0.663155,0.856061
20,0.446834,0.854442,0.663838,0.856061
21,0.447886,0.875236,0.661208,0.856061
22,0.451222,0.884688,0.660453,0.848485
23,0.470961,0.852552,0.663800,0.848485
24,0.455114,0.879017,0.663532,0.856061
25,0.450713,0.869565,0.659653,0.840909
26,0.453737,0.875236,0.661919,0.833333
27,0.475623,0.880907,0.659701,0.833333
28,0.456398,0.873346,0.658290,0.833333
29,0.460690,0.877127,0.656849,0.840909
30,0.459777,0.877127,0.658405,0.848485
31,0.443503,0.865784,0.658556,0.848485
32,0.470948,0.865784,0.661893,0.840909
33,0.452631,0.852552,0.663701,0.833333
34,0.475676,0.867675,0.669755,0.871212
35,0.463555,0.877127,0.668614,0.871212
36,0.469545,0.865784,0.658465,0.856061
