epoch,train_loss,train_acc,val_loss,val_acc
1,1.032536,0.419660,1.512477,0.727273
2,0.722766,0.827977,1.014537,0.787879
3,0.574650,0.818526,0.813046,0.818182
4,0.491398,0.858223,0.738356,0.818182
5,0.445291,0.875236,0.734637,0.803030
6,0.424301,0.812854,0.676082,0.606061
7,0.381322,0.894140,0.563657,0.803030
8,0.299157,0.935728,0.547026,0.893939
9,0.278905,0.933837,0.579729,0.886364
10,0.264271,0.931947,0.558445,0.909091
11,0.239110,0.943289,0.541295,0.901515
12,0.207334,0.947070,0.511757,0.901515
13,0.175768,0.956522,0.520902,0.901515
14,0.181023,0.954631,0.502621,0.924242
15,0.163795,0.958412,0.480176,0.924242
16,0.150132,0.979206,0.455013,0.931818
17,0.152114,0.952741,0.489419,0.863636
18,0.143931,0.965974,0.490623,0.909091
19,0.136097,0.960302,0.486593,0.833333
20,0.153263,0.962193,0.549214,0.750000
21,0.142473,0.971645,0.686637,0.780303
22,0.103047,0.971645,0.603719,0.848485
23,0.100871,0.979206,0.556692,0.924242
