epoch,train_loss,train_acc,val_loss,val_acc
1,1.112836,0.661626,0.788484,0.825758
2,0.683413,0.803403,0.754204,0.606061
3,0.665916,0.803403,0.944814,0.515152
4,0.571238,0.820416,0.532418,0.856061
5,0.546192,0.835539,0.811922,0.568182
6,0.495177,0.848771,0.748557,0.712121
7,0.396322,0.886578,0.476347,0.810606
8,0.278874,0.911153,0.581140,0.893939
9,0.250288,0.920605,0.511980,0.848485
10,0.254951,0.931947,0.497451,0.901515
11,0.229359,0.928166,0.588085,0.818182
12,0.217925,0.943289,0.605751,0.901515
13,0.193001,0.954631,0.539301,0.916667
14,0.157091,0.960302,0.477606,0.863636
