epoch,train_loss,train_acc,val_loss,val_acc
1,1.122192,0.529301,2.209276,0.727273
2,0.705946,0.827977,1.640915,0.772727
3,0.641695,0.746692,1.027304,0.810606
4,0.512368,0.812854,0.831489,0.840909
5,0.469137,0.846881,0.758401,0.833333
6,0.367456,0.894140,0.630845,0.765152
7,0.357246,0.869565,0.621532,0.871212
8,0.325530,0.873346,0.629727,0.818182
9,0.293683,0.897921,0.538462,0.825758
10,0.264428,0.909263,0.524565,0.871212
11,0.302319,0.926276,0.548450,0.893939
12,0.245368,0.928166,0.496729,0.863636
13,0.256467,0.907372,0.506028,0.848485
14,0.229826,0.920605,0.499952,0.886364
15,0.223359,0.935728,0.500322,0.901515
16,0.205304,0.943289,0.502812,0.909091
17,0.199852,0.950851,0.518928,0.886364
18,0.213037,0.931947,0.516495,0.893939
19,0.203750,0.935728,0.537808,0.893939
