epoch,train_loss,train_acc,val_loss,val_acc
1,1.054681,0.587902,1.311483,0.734848
2,0.696460,0.733459,0.694191,0.818182
3,0.597377,0.799622,0.762775,0.727273
4,0.492951,0.846881,0.615567,0.810606
5,0.515217,0.850662,0.531887,0.886364
6,0.464357,0.827977,0.608026,0.848485
7,0.357967,0.914934,0.534039,0.901515
8,0.331973,0.894140,0.533097,0.878788
9,0.324299,0.924386,0.487774,0.901515
10,0.271648,0.935728,0.493634,0.893939
11,0.233988,0.935728,0.490815,0.909091
12,0.245212,0.939509,0.496210,0.901515
13,0.241525,0.943289,0.507482,0.909091
14,0.223642,0.935728,0.495679,0.909091
15,0.211364,0.945180,0.496624,0.901515
16,0.198832,0.948960,0.488556,0.901515
