epoch,train_loss,train_acc,val_loss,val_acc
1,1.073587,0.534972,1.912790,0.719697
2,0.756075,0.729679,1.729261,0.772727
3,0.563463,0.810964,0.778611,0.848485
4,0.449465,0.780718,0.749764,0.856061
5,0.384510,0.839319,0.746868,0.727273
6,0.315918,0.880907,0.584587,0.878788
7,0.321206,0.890359,0.603920,0.886364
8,0.292293,0.905482,0.670198,0.787879
9,0.269387,0.892250,0.591407,0.856061
10,0.227042,0.931947,0.589891,0.886364
11,0.232934,0.926276,0.593379,0.863636
12,0.227527,0.920605,0.584163,0.840909
13,0.212025,0.939509,0.569420,0.878788
14,0.185440,0.933837,0.606013,0.848485
15,0.195410,0.926276,0.608000,0.863636
16,0.204405,0.935728,0.604260,0.886364
17,0.203083,0.935728,0.622314,0.893939
18,0.204228,0.939509,0.618616,0.893939
19,0.178686,0.950851,0.621043,0.878788
20,0.200700,0.930057,0.615103,0.878788
