epoch,train_loss,train_acc,val_loss,val_acc
1,1.018628,0.606805,1.242989,0.727273
2,0.803379,0.756144,1.050435,0.787879
3,0.718439,0.801512,0.827742,0.818182
4,0.636757,0.776938,0.740272,0.840909
5,0.586734,0.807183,0.637564,0.871212
6,0.533774,0.860113,0.634573,0.886364
7,0.488805,0.886578,0.618272,0.863636
8,0.482553,0.852552,0.574598,0.856061
9,0.445082,0.871456,0.541743,0.840909
10,0.421824,0.869565,0.572266,0.780303
11,0.388333,0.865784,0.524641,0.863636
12,0.385964,0.879017,0.509002,0.833333
13,0.380407,0.886578,0.552972,0.795455
