epoch,train_loss,train_acc,val_loss,val_acc
1,1.094518,0.550095,1.152573,0.780303
2,0.680022,0.820416,0.994827,0.818182
3,0.575872,0.814745,1.002412,0.810606
4,0.496129,0.810964,0.629075,0.871212
5,0.406756,0.894140,0.632994,0.856061
6,0.357875,0.854442,0.644849,0.833333
7,0.365240,0.882798,0.554948,0.901515
8,0.292459,0.931947,0.588995,0.871212
9,0.278789,0.913043,0.600455,0.871212
10,0.216547,0.930057,0.589528,0.901515
11,0.234315,0.941399,0.583643,0.901515
12,0.193932,0.943289,0.571560,0.893939
13,0.232243,0.933837,0.572066,0.886364
14,0.195503,0.945180,0.561265,0.886364
