epoch,train_loss,train_acc,val_loss,val_acc
1,1.220250,0.311909,1.285308,0.727273
2,0.856923,0.644612,1.079167,0.750000
3,0.769114,0.737240,0.948309,0.810606
4,0.696234,0.750473,0.920499,0.818182
5,0.610576,0.793951,0.829186,0.840909
6,0.576292,0.820416,0.715513,0.871212
7,0.582145,0.820416,0.702037,0.863636
8,0.560869,0.863894,0.721724,0.863636
9,0.525748,0.871456,0.712496,0.840909
10,0.494350,0.846881,0.700482,0.840909
11,0.530628,0.852552,0.689365,0.833333
12,0.487459,0.860113,0.681404,0.848485
13,0.478019,0.844991,0.699980,0.818182
14,0.488735,0.844991,0.679424,0.833333
15,0.496154,0.869565,0.664666,0.825758
16,0.457345,0.865784,0.670721,0.840909
17,0.444734,0.850662,0.672631,0.840909
18,0.490282,0.835539,0.673359,0.848485
19,0.471556,0.854442,0.669840,0.848485
20,0.448301,0.854442,0.665076,0.840909
21,0.467789,0.850662,0.654789,0.833333
22,0.454973,0.862004,0.657511,0.856061
23,0.447293,0.875236,0.655774,0.856061
24,0.443216,0.863894,0.660627,0.848485
25,0.423755,0.873346,0.661428,0.825758
26,0.446417,0.850662,0.661073,0.856061
27,0.462708,0.860113,0.658165,0.833333
28,0.474517,0.852552,0.662397,0.840909
