epoch,train_loss,train_acc,val_loss,val_acc
1,1.106466,0.695652,1.502794,0.727273
2,0.768274,0.739130,0.879499,0.856061
3,0.600543,0.858223,0.709404,0.848485
4,0.534472,0.875236,0.698338,0.780303
5,0.477134,0.869565,0.813694,0.696970
6,0.428762,0.901701,0.619069,0.863636
7,0.387798,0.897921,0.614382,0.825758
8,0.343841,0.877127,0.566312,0.886364
9,0.289019,0.935728,0.716140,0.575758
10,0.256169,0.930057,0.542935,0.871212
11,0.254970,0.941399,0.496196,0.863636
12,0.215299,0.945180,0.572021,0.750000
13,0.177479,0.935728,0.480197,0.924242
14,0.144316,0.965974,0.509480,0.909091
15,0.130509,0.969754,0.469272,0.931818
16,0.125711,0.977316,0.518389,0.916667
17,0.107978,0.973535,0.495247,0.901515
18,0.090251,0.979206,0.462953,0.931818
19,0.088749,0.986767,0.524303,0.901515
20,0.085543,0.969754,0.486376,0.916667
21,0.079081,0.981096,0.449061,0.931818
22,0.064286,0.986767,0.437846,0.924242
