epoch,train_loss,train_acc,val_loss,val_acc
1,1.145511,0.483932,1.065053,0.772727
2,0.865984,0.497164,1.075230,0.787879
3,0.827576,0.706994,0.990666,0.810606
4,0.755528,0.792060,0.832682,0.833333
5,0.672382,0.788280,0.767146,0.818182
6,0.601950,0.792060,0.721191,0.833333
7,0.556157,0.822306,0.734979,0.878788
8,0.546036,0.862004,0.664890,0.840909
9,0.527806,0.856333,0.651629,0.772727
10,0.502143,0.841210,0.638842,0.803030
11,0.478297,0.844991,0.616929,0.856061
12,0.443439,0.835539,0.607769,0.863636
13,0.406991,0.863894,0.612858,0.909091
14,0.384518,0.903592,0.616946,0.886364
15,0.404812,0.903592,0.642230,0.901515
16,0.393373,0.894140,0.618418,0.893939
17,0.390580,0.892250,0.610041,0.909091
18,0.363951,0.896030,0.603207,0.901515
19,0.358432,0.903592,0.600027,0.893939
20,0.376759,0.884688,0.586218,0.901515
