epoch,train_loss,train_acc,val_loss,val_acc
1,0.985939,0.582231,2.163139,0.727273
2,0.690105,0.769376,1.200831,0.795455
3,0.566797,0.761815,0.793323,0.825758
4,0.455609,0.843100,0.608436,0.878788
5,0.431063,0.886578,0.735651,0.780303
6,0.325788,0.909263,0.549967,0.871212
7,0.282149,0.918715,0.525410,0.886364
8,0.274816,0.922495,0.519030,0.871212
9,0.247141,0.943289,0.563150,0.886364
10,0.232924,0.930057,0.551069,0.863636
11,0.238006,0.937618,0.533377,0.886364
12,0.225682,0.945180,0.549107,0.901515
13,0.196396,0.958412,0.533208,0.901515
14,0.170112,0.965974,0.541490,0.886364
15,0.183648,0.950851,0.539595,0.878788
