epoch,train_loss,train_acc,val_loss,val_acc
1,1.093084,0.565217,1.704362,0.750000
2,0.786254,0.735350,0.711817,0.780303
3,0.595826,0.839319,0.695975,0.856061
4,0.459803,0.858223,0.651782,0.810606
5,0.417403,0.875236,0.504096,0.856061
6,0.372433,0.882798,0.683549,0.780303
7,0.332482,0.897921,0.488701,0.893939
8,0.276888,0.905482,0.479747,0.840909
9,0.255932,0.914934,0.610004,0.893939
10,0.236276,0.950851,0.483063,0.893939
11,0.222894,0.928166,0.515342,0.909091
12,0.191783,0.947070,0.472920,0.916667
13,0.203518,0.941399,0.509995,0.893939
14,0.185557,0.948960,0.460830,0.909091
15,0.183482,0.945180,0.460201,0.931818
16,0.177918,0.939509,0.478803,0.924242
17,0.129965,0.971645,0.463286,0.924242
18,0.174847,0.954631,0.456039,0.931818
19,0.150007,0.969754,0.467403,0.931818
20,0.156298,0.954631,0.491000,0.916667
21,0.143965,0.964083,0.468622,0.931818
22,0.142690,0.954631,0.478381,0.916667
23,0.140911,0.960302,0.482393,0.924242
24,0.148375,0.969754,0.483775,0.924242
25,0.165557,0.956522,0.476981,0.916667
