epoch,train_loss,train_acc,val_loss,val_acc
1,1.235417,0.417769,1.253938,0.742424
2,0.811487,0.652174,1.087185,0.757576
3,0.702601,0.756144,0.860343,0.833333
4,0.562952,0.831758,0.672182,0.856061
5,0.539709,0.856333,0.628852,0.848485
6,0.506917,0.843100,0.652809,0.848485
7,0.435398,0.871456,0.635912,0.878788
8,0.403628,0.890359,0.633132,0.871212
9,0.394894,0.882798,0.624303,0.878788
10,0.436251,0.850662,0.612420,0.856061
11,0.335556,0.892250,0.619476,0.871212
12,0.410492,0.865784,0.631455,0.863636
13,0.347100,0.901701,0.647071,0.848485
14,0.360915,0.873346,0.647546,0.856061
15,0.325614,0.905482,0.638322,0.863636
16,0.344653,0.901701,0.633037,0.856061
17,0.327975,0.913043,0.627048,0.856061
