epoch,train_loss,train_acc,val_loss,val_acc
1,1.257357,0.347826,1.044442,0.727273
2,0.889349,0.671078,1.074458,0.772727
3,0.757115,0.748582,0.891149,0.810606
4,0.683563,0.795841,0.794532,0.848485
5,0.619781,0.805293,0.722861,0.840909
6,0.558001,0.844991,0.713400,0.810606
7,0.568784,0.837429,0.645195,0.878788
8,0.545719,0.831758,0.600167,0.893939
9,0.475177,0.873346,0.592248,0.833333
10,0.514775,0.854442,0.572485,0.901515
11,0.428045,0.871456,0.528889,0.916667
12,0.427986,0.865784,0.624960,0.750000
13,0.419009,0.875236,0.588259,0.825758
14,0.433475,0.886578,0.538315,0.856061
15,0.385338,0.896030,0.539041,0.893939
16,0.385451,0.901701,0.518306,0.901515
17,0.327809,0.907372,0.511893,0.840909
18,0.352244,0.894140,0.503605,0.886364
