epoch,train_loss,train_acc,val_loss,val_acc
1,1.113812,0.442344,1.168451,0.727273
2,0.910193,0.589792,1.242852,0.757576
3,0.779884,0.746692,1.014582,0.787879
4,0.681937,0.776938,0.929146,0.818182
5,0.608208,0.839319,0.826585,0.825758
6,0.585018,0.837429,0.696236,0.795455
7,0.518073,0.818526,0.647585,0.848485
8,0.524791,0.839319,0.645037,0.856061
9,0.512615,0.850662,0.658145,0.840909
10,0.511944,0.843100,0.678262,0.840909
11,0.511976,0.860113,0.659396,0.863636
12,0.487215,0.852552,0.652059,0.878788
13,0.480259,0.875236,0.633619,0.863636
14,0.475005,0.863894,0.626310,0.863636
15,0.453224,0.877127,0.623199,0.863636
16,0.422926,0.880907,0.616355,0.856061
17,0.443360,0.886578,0.618326,0.848485
18,0.446265,0.862004,0.625833,0.871212
19,0.401151,0.888469,0.619211,0.856061
20,0.407474,0.896030,0.622797,0.856061
21,0.416464,0.890359,0.616360,0.863636
22,0.440318,0.882798,0.618603,0.871212
23,0.431821,0.897921,0.623129,0.863636
