epoch,train_loss,train_acc,val_loss,val_acc
1,1.101928,0.457467,1.387057,0.727273
2,0.835356,0.669187,0.991739,0.818182
3,0.684281,0.733459,0.784059,0.848485
4,0.596519,0.771267,0.706702,0.833333
5,0.496271,0.843100,0.646923,0.848485
6,0.488192,0.856333,0.626347,0.856061
7,0.483075,0.841210,0.625587,0.856061
8,0.465547,0.865784,0.622900,0.863636
9,0.457043,0.854442,0.620795,0.856061
10,0.428232,0.863894,0.613348,0.848485
11,0.420924,0.865784,0.599513,0.848485
12,0.389404,0.877127,0.591473,0.856061
13,0.393177,0.890359,0.592190,0.863636
14,0.371838,0.879017,0.585677,0.856061
15,0.390455,0.890359,0.590772,0.856061
16,0.388919,0.892250,0.588772,0.856061
17,0.368838,0.909263,0.584485,0.863636
18,0.349669,0.890359,0.587072,0.856061
19,0.375458,0.877127,0.591039,0.856061
20,0.341730,0.903592,0.592031,0.856061
21,0.343359,0.903592,0.587111,0.863636
22,0.347648,0.911153,0.588456,0.878788
23,0.355169,0.901701,0.589804,0.886364
24,0.334006,0.905482,0.586589,0.863636
