epoch,train_loss,train_acc,val_loss,val_acc
1,1.060216,0.538752,1.142451,0.719697
2,0.770231,0.739130,0.937159,0.848485
3,0.616402,0.718336,0.741453,0.780303
4,0.541630,0.809074,0.656361,0.871212
5,0.489494,0.803403,0.656241,0.681818
6,0.460842,0.820416,0.565322,0.833333
7,0.417816,0.863894,0.508433,0.856061
8,0.356108,0.865784,0.550768,0.833333
9,0.340923,0.890359,0.537906,0.863636
10,0.320779,0.905482,0.522988,0.871212
11,0.305041,0.884688,0.529394,0.878788
12,0.293341,0.897921,0.521623,0.901515
13,0.258358,0.913043,0.523527,0.901515
14,0.271194,0.914934,0.499408,0.909091
15,0.274170,0.914934,0.496415,0.901515
16,0.246480,0.922495,0.494774,0.901515
17,0.278850,0.901701,0.496805,0.901515
18,0.225363,0.926276,0.497001,0.901515
19,0.252283,0.937618,0.502493,0.909091
20,0.230791,0.930057,0.501453,0.901515
21,0.220811,0.937618,0.504049,0.909091
22,0.232481,0.931947,0.501345,0.901515
23,0.240247,0.926276,0.507052,0.901515
