epoch,train_loss,train_acc,val_loss,val_acc
1,1.093954,0.436673,1.259385,0.727273
2,0.725256,0.667297,1.220145,0.757576
3,0.614540,0.835539,0.868284,0.848485
4,0.527760,0.875236,0.792154,0.787879
5,0.440373,0.862004,0.652725,0.818182
6,0.390296,0.875236,0.577722,0.818182
7,0.337565,0.901701,0.560007,0.795455
8,0.322598,0.920605,0.584300,0.825758
9,0.297182,0.913043,0.560228,0.825758
10,0.256318,0.937618,0.497850,0.886364
11,0.225426,0.935728,0.563897,0.863636
12,0.207965,0.931947,0.521506,0.924242
13,0.209608,0.941399,0.495965,0.878788
14,0.198678,0.947070,0.463462,0.909091
15,0.201111,0.941399,0.552639,0.833333
16,0.146034,0.952741,0.446414,0.931818
17,0.152135,0.969754,0.456370,0.931818
18,0.150203,0.952741,0.448011,0.924242
19,0.136392,0.965974,0.433689,0.916667
20,0.108829,0.971645,0.618193,0.833333
21,0.101838,0.979206,0.514004,0.916667
22,0.084767,0.986767,0.502025,0.931818
23,0.082774,0.981096,0.483240,0.916667
