epoch,train_loss,train_acc,val_loss,val_acc
1,1.208388,0.705104,1.591590,0.727273
2,0.871900,0.661626,1.097518,0.765152
3,0.805585,0.718336,0.926162,0.803030
4,0.766866,0.793951,0.776546,0.833333
5,0.681453,0.803403,0.735702,0.825758
6,0.641790,0.776938,0.785343,0.734848
7,0.599461,0.812854,0.713823,0.818182
8,0.576263,0.827977,0.635730,0.893939
9,0.561897,0.846881,0.567524,0.818182
10,0.486331,0.871456,0.680045,0.795455
11,0.456655,0.852552,0.756570,0.643939
12,0.453858,0.854442,0.576417,0.757576
13,0.478912,0.852552,0.544790,0.878788
14,0.402257,0.875236,0.541005,0.825758
15,0.410826,0.873346,0.559933,0.871212
