epoch,train_loss,train_acc,val_loss,val_acc
1,1.274833,0.336484,1.057096,0.666667
2,0.902935,0.589792,0.988045,0.772727
3,0.822442,0.657845,0.859754,0.825758
4,0.665870,0.780718,0.748531,0.863636
5,0.577814,0.822306,0.636786,0.878788
6,0.528737,0.839319,0.589052,0.886364
7,0.497765,0.850662,0.600278,0.871212
8,0.429010,0.886578,0.618713,0.878788
9,0.457089,0.877127,0.616503,0.871212
10,0.419219,0.880907,0.608383,0.878788
11,0.406299,0.886578,0.599030,0.878788
12,0.428103,0.890359,0.593852,0.878788
13,0.364965,0.914934,0.587896,0.878788
14,0.397758,0.888469,0.584423,0.878788
15,0.369784,0.892250,0.587465,0.886364
16,0.398139,0.905482,0.577375,0.886364
17,0.388230,0.914934,0.575082,0.886364
18,0.358809,0.897921,0.580272,0.893939
19,0.347269,0.896030,0.574953,0.886364
20,0.376601,0.896030,0.585564,0.901515
21,0.334876,0.909263,0.576284,0.893939
22,0.353358,0.901701,0.581405,0.893939
23,0.327388,0.903592,0.579532,0.893939
24,0.344041,0.911153,0.575952,0.886364
25,0.318668,0.918715,0.577532,0.886364
26,0.326253,0.916824,0.581353,0.886364
